date,treatment,sample,target_pH,measured_pH,target_temperature,measured_temperature,conductivity,salinity
16/12/2016,TA,TA5,7.6,7.63,25,25.4,-41.6,
16/12/2016,TTTA,TTTA1,7.6,7.64,29,28.9,-42.5,
18/02/2017,TTTA,TTTA1,7.6,7.64,29,28.7,-42.8,
16/12/2016,TTTA,TTTA5,7.6,7.65,29,29.2,-43.4,
16/12/2016,TTTA,TTTA4,7.6,7.66,29,29.2,-43.5,
16/12/2016,TTTA,TTTA2,7.6,7.66,29,29.1,-43.5,
16/12/2016,TTTA,TTTA3,7.6,7.67,29,29.1,-44.3,
18/02/2017,TTM,TTM5,7.9,7.76,27,26.7,-49.2,
18/02/2017,TM,TM3,7.9,7.77,25,24.8,-49.4,
18/02/2017,TTM,TTM4,7.9,7.77,27,26.6,-49.5,
18/02/2017,TTM,TTM1,7.9,7.77,27,26.8,-49.8,
18/02/2017,TM,TM4,7.9,7.78,25,24.7,-49.9,
16/12/2016,TM,TM2,7.9,7.79,25,25.4,-50.4,
16/12/2016,TTM,TTM1,7.9,7.78,27,27.2,-50.4,
18/02/2017,TM,TM2,7.9,7.79,25,24.7,-50.8,
18/02/2017,TM,TM5,7.9,7.8,25,24.7,-51.2,
16/12/2016,TM,TM3,7.9,7.8,25,25.4,-51.4,
16/12/2016,TTM,TTM2,7.9,7.81,27,27.2,-51.9,
18/02/2017,TM,TM1,7.9,7.81,25,24.7,-51.9,
16/12/2016,TTTM,TTTM1,7.9,7.8,29,28.9,-52,
18/02/2017,TTTM,TTTM4,7.9,7.8,29,28.6,-52,
18/02/2017,TTTM,TTTM5,7.9,7.81,29,28.6,-52.2,
16/12/2016,TTTM,TTTM5,7.9,7.81,29,29.3,-52.4,
16/12/2016,TTM,TTM5,7.9,7.81,27,27.3,-52.4,
18/02/2017,TTM,TTM2,7.9,7.81,27,26.8,-52.4,
18/02/2017,TTTM,TTTM3,7.9,7.81,29,28.6,-52.5,
16/12/2016,TM,TM4,7.9,7.83,25,25.4,-53,
18/02/2017,TTTM,TTTM2,7.9,7.82,29,28.5,-53,
16/12/2016,TM,TM1,7.9,7.83,25,25.6,-53.2,
16/12/2016,TTM,TTM4,7.9,7.83,27,27.3,-53.5,
16/12/2016,TTTM,TTTM3,7.9,7.84,29,29.2,-53.9,
18/02/2017,TTTM,TTTM1,7.9,7.85,29,28.6,-54.5,
16/12/2016,TM,TM5,7.9,7.87,25,25.5,-55.1,
16/12/2016,TTTM,TTTM4,7.9,7.85,29,29.5,-55.1,
16/12/2016,TTM,TTM3,7.9,7.87,27,27.3,-55.7,
16/12/2016,TTTM,TTTM2,7.9,7.89,29,29,-57,
18/02/2017,TTTC,TTTC5,8.1,7.93,29,28.4,-59.5,
18/02/2017,TC,TC3,8.1,7.95,25,24.8,-59.7,
18/02/2017,TC,TC1,8.1,7.96,25,24.8,-60,
18/02/2017,TC,TC4,8.1,7.95,25,24.7,-60,
18/02/2017,TC,TC5,8.1,7.95,25,24.7,-60,
18/02/2017,TC,TC2,8.1,7.96,25,24.8,-60.3,
18/02/2017,TTC,TTC2,8.1,7.95,27,26.3,-60.3,
18/02/2017,TTTC,TTTC2,8.1,7.97,29,28.1,-61.3,
18/02/2017,TTC,TTC3,8.1,7.97,27,26.6,-61.3,
18/02/2017,TTC,TTC4,8.1,7.97,27,26.7,-61.5,
18/02/2017,TTTC,TTTC1,8.1,7.98,29,28,-61.9,
18/02/2017,TTTC,TTTC3,8.1,7.98,29,28.2,-62,
18/02/2017,TTC,TTC5,8.1,8,27,26.7,-62.2,
18/02/2017,TTTC,TTTC4,8.1,7.99,29,28.3,-62.5,
16/12/2016,TC,TC2,8.1,8,25,25.3,-62.7,
18/02/2017,TTC,TTC1,8.1,8.01,27,26.7,-63.8,
16/12/2016,TTC,TTC2,8.1,8.01,27,27,-63.9,
16/12/2016,TC,TC4,8.1,8.06,25,25.3,-66.3,
16/12/2016,TTC,TTC1,8.1,8.06,27,26.9,-66.5,
16/12/2016,TTC,TTC3,8.1,8.06,27,27,-66.6,
16/12/2016,TC,TC3,8.1,8.08,25,25.3,-67.3,
16/12/2016,TTTC,TTTC2,8.1,8.09,29,29,-68.6,
16/12/2016,TTC,TTC5,8.1,8.1,27,27.3,-69,
16/12/2016,TTTC,TTTC5,8.1,8.1,29,29.4,-69.1,
16/12/2016,TTC,TTC4,8.1,8.11,27,27.2,-69.3,
16/12/2016,TTTC,TTTC1,8.1,8.1,29,28.9,-69.3,
16/12/2016,TC,TC5,8.1,8.13,25,25.3,-70.3,
16/12/2016,TTTC,TTTC3,8.1,8.13,29,29.3,-71,
16/12/2016,TTTC,TTTC4,8.1,8.13,29,29.5,-71.2,
24/10/2016,TTTA,TTTA5,7.6,,29,,,
25/11/2016,TC,TC1,8.1,,25,,,
25/11/2016,TC,TC2,8.1,,25,,,
25/11/2016,TC,TC3,8.1,,25,,,
25/11/2016,TC,TC4,8.1,,25,,,
25/11/2016,TC,TC5,8.1,,25,,,
25/11/2016,TM,TM1,7.9,,25,,,
25/11/2016,TM,TM2,7.9,,25,,,
25/11/2016,TM,TM3,7.9,,25,,,
25/11/2016,TM,TM4,7.9,,25,,,
25/11/2016,TM,TM5,7.9,,25,,,
25/11/2016,TA,TA1,7.6,,25,,,
25/11/2016,TA,TA2,7.6,,25,,,
25/11/2016,TA,TA3,7.6,,25,,,
25/11/2016,TA,TA4,7.6,,25,,,
25/11/2016,TA,TA5,7.6,,25,,,
25/11/2016,TTC,TTC1,8.1,,27,,,
25/11/2016,TTC,TTC2,8.1,,27,,,
25/11/2016,TTC,TTC3,8.1,,27,,,
25/11/2016,TTC,TTC4,8.1,,27,,,
25/11/2016,TTC,TTC5,8.1,,27,,,
25/11/2016,TTM,TTM1,7.9,,27,,,
25/11/2016,TTM,TTM2,7.9,,27,,,
25/11/2016,TTM,TTM3,7.9,,27,,,
25/11/2016,TTM,TTM4,7.9,,27,,,
25/11/2016,TTM,TTM5,7.9,,27,,,
25/11/2016,TTA,TTA1,7.6,,27,,,
25/11/2016,TTA,TTA2,7.6,,27,,,
25/11/2016,TTA,TTA3,7.6,,27,,,
25/11/2016,TTA,TTA4,7.6,,27,,,
25/11/2016,TTA,TTA5,7.6,,27,,,
25/11/2016,TTTC,TTTC1,8.1,,29,,,
25/11/2016,TTTC,TTTC2,8.1,,29,,,
25/11/2016,TTTC,TTTC3,8.1,,29,,,
25/11/2016,TTTC,TTTC4,8.1,,29,,,
25/11/2016,TTTC,TTTC5,8.1,,29,,,
25/11/2016,TTTM,TTTM1,7.9,,29,,,
25/11/2016,TTTM,TTTM2,7.9,,29,,,
25/11/2016,TTTM,TTTM3,7.9,,29,,,
25/11/2016,TTTM,TTTM4,7.9,,29,,,
25/11/2016,TTTM,TTTM5,7.9,,29,,,
25/11/2016,TTTA,TTTA1,7.6,,29,,,
25/11/2016,TTTA,TTTA2,7.6,,29,,,
25/11/2016,TTTA,TTTA3,7.6,,29,,,
25/11/2016,TTTA,TTTA4,7.6,,29,,,
25/11/2016,TTTA,TTTA5,7.6,,29,,,
03/12/2016,TC,TC1,8.1,,25,,,
03/12/2016,TC,TC2,8.1,,25,,,
03/12/2016,TC,TC3,8.1,,25,,,
03/12/2016,TC,TC4,8.1,,25,,,
03/12/2016,TC,TC5,8.1,,25,,,
03/12/2016,TM,TM1,7.9,,25,,,
03/12/2016,TM,TM2,7.9,,25,,,
03/12/2016,TM,TM3,7.9,,25,,,
03/12/2016,TM,TM4,7.9,,25,,,
03/12/2016,TM,TM5,7.9,,25,,,
03/12/2016,TA,TA1,7.6,,25,,,
03/12/2016,TA,TA2,7.6,,25,,,
03/12/2016,TA,TA3,7.6,,25,,,
03/12/2016,TA,TA4,7.6,,25,,,
03/12/2016,TA,TA5,7.6,,25,,,
03/12/2016,TTC,TTC1,8.1,,27,,,
03/12/2016,TTC,TTC2,8.1,,27,,,
03/12/2016,TTC,TTC3,8.1,,27,,,
03/12/2016,TTC,TTC4,8.1,,27,,,
03/12/2016,TTC,TTC5,8.1,,27,,,
03/12/2016,TTM,TTM1,7.9,,27,,,
03/12/2016,TTM,TTM2,7.9,,27,,,
03/12/2016,TTM,TTM3,7.9,,27,,,
03/12/2016,TTM,TTM4,7.9,,27,,,
03/12/2016,TTM,TTM5,7.9,,27,,,
03/12/2016,TTA,TTA1,7.6,,27,,,
03/12/2016,TTA,TTA2,7.6,,27,,,
03/12/2016,TTA,TTA3,7.6,,27,,,
03/12/2016,TTA,TTA4,7.6,,27,,,
03/12/2016,TTA,TTA5,7.6,,27,,,
03/12/2016,TTTC,TTTC1,8.1,,29,,,
03/12/2016,TTTC,TTTC2,8.1,,29,,,
03/12/2016,TTTC,TTTC3,8.1,,29,,,
03/12/2016,TTTC,TTTC4,8.1,,29,,,
03/12/2016,TTTC,TTTC5,8.1,,29,,,
03/12/2016,TTTM,TTTM1,7.9,,29,,,
03/12/2016,TTTM,TTTM2,7.9,,29,,,
03/12/2016,TTTM,TTTM3,7.9,,29,,,
03/12/2016,TTTM,TTTM4,7.9,,29,,,
03/12/2016,TTTM,TTTM5,7.9,,29,,,
03/12/2016,TTTA,TTTA1,7.6,,29,,,
03/12/2016,TTTA,TTTA2,7.6,,29,,,
03/12/2016,TTTA,TTTA3,7.6,,29,,,
03/12/2016,TTTA,TTTA4,7.6,,29,,,
03/12/2016,TTTA,TTTA5,7.6,,29,,,
04/12/2016,TC,TC1,8.1,,25,,,
04/12/2016,TC,TC2,8.1,,25,,,
04/12/2016,TC,TC3,8.1,,25,,,
04/12/2016,TC,TC4,8.1,,25,,,
04/12/2016,TC,TC5,8.1,,25,,,
04/12/2016,TM,TM1,7.9,,25,,,
04/12/2016,TM,TM2,7.9,,25,,,
04/12/2016,TM,TM3,7.9,,25,,,
04/12/2016,TM,TM4,7.9,,25,,,
04/12/2016,TM,TM5,7.9,,25,,,
04/12/2016,TA,TA1,7.6,,25,,,
04/12/2016,TA,TA2,7.6,,25,,,
04/12/2016,TA,TA3,7.6,,25,,,
04/12/2016,TA,TA4,7.6,,25,,,
04/12/2016,TA,TA5,7.6,,25,,,
04/12/2016,TTC,TTC1,8.1,,27,,,
04/12/2016,TTC,TTC2,8.1,,27,,,
04/12/2016,TTC,TTC3,8.1,,27,,,
04/12/2016,TTC,TTC4,8.1,,27,,,
04/12/2016,TTC,TTC5,8.1,,27,,,
04/12/2016,TTM,TTM1,7.9,,27,,,
04/12/2016,TTM,TTM2,7.9,,27,,,
04/12/2016,TTM,TTM3,7.9,,27,,,
04/12/2016,TTM,TTM4,7.9,,27,,,
04/12/2016,TTM,TTM5,7.9,,27,,,
04/12/2016,TTA,TTA1,7.6,,27,,,
04/12/2016,TTA,TTA2,7.6,,27,,,
04/12/2016,TTA,TTA3,7.6,,27,,,
04/12/2016,TTA,TTA4,7.6,,27,,,
04/12/2016,TTA,TTA5,7.6,,27,,,
04/12/2016,TTTC,TTTC1,8.1,,29,,,
04/12/2016,TTTC,TTTC2,8.1,,29,,,
04/12/2016,TTTC,TTTC3,8.1,,29,,,
04/12/2016,TTTC,TTTC4,8.1,,29,,,
04/12/2016,TTTC,TTTC5,8.1,,29,,,
04/12/2016,TTTM,TTTM1,7.9,,29,,,
04/12/2016,TTTM,TTTM2,7.9,,29,,,
04/12/2016,TTTM,TTTM3,7.9,,29,,,
04/12/2016,TTTM,TTTM4,7.9,,29,,,
04/12/2016,TTTM,TTTM5,7.9,,29,,,
04/12/2016,TTTA,TTTA1,7.6,,29,,,
04/12/2016,TTTA,TTTA2,7.6,,29,,,
04/12/2016,TTTA,TTTA3,7.6,,29,,,
04/12/2016,TTTA,TTTA4,7.6,,29,,,
04/12/2016,TTTA,TTTA5,7.6,,29,,,
10/12/2016,TC,TC1,8.1,,25,,,
10/12/2016,TC,TC2,8.1,,25,,,
10/12/2016,TC,TC3,8.1,,25,,,
10/12/2016,TC,TC4,8.1,,25,,,
10/12/2016,TC,TC5,8.1,,25,,,
10/12/2016,TM,TM1,7.9,,25,,,
10/12/2016,TM,TM2,7.9,,25,,,
10/12/2016,TM,TM3,7.9,,25,,,
10/12/2016,TM,TM4,7.9,,25,,,
10/12/2016,TM,TM5,7.9,,25,,,
10/12/2016,TA,TA1,7.6,,25,,,
10/12/2016,TA,TA2,7.6,,25,,,
10/12/2016,TA,TA3,7.6,,25,,,
10/12/2016,TA,TA4,7.6,,25,,,
10/12/2016,TA,TA5,7.6,,25,,,
10/12/2016,TTC,TTC1,8.1,,27,,,
10/12/2016,TTC,TTC2,8.1,,27,,,
10/12/2016,TTC,TTC3,8.1,,27,,,
10/12/2016,TTC,TTC4,8.1,,27,,,
10/12/2016,TTC,TTC5,8.1,,27,,,
10/12/2016,TTM,TTM1,7.9,,27,,,
10/12/2016,TTM,TTM2,7.9,,27,,,
10/12/2016,TTM,TTM3,7.9,,27,,,
10/12/2016,TTM,TTM4,7.9,,27,,,
10/12/2016,TTM,TTM5,7.9,,27,,,
10/12/2016,TTA,TTA1,7.6,,27,,,
10/12/2016,TTA,TTA2,7.6,,27,,,
10/12/2016,TTA,TTA3,7.6,,27,,,
10/12/2016,TTA,TTA4,7.6,,27,,,
10/12/2016,TTA,TTA5,7.6,,27,,,
10/12/2016,TTTC,TTTC1,8.1,,29,,,
10/12/2016,TTTC,TTTC2,8.1,,29,,,
10/12/2016,TTTC,TTTC3,8.1,,29,,,
10/12/2016,TTTC,TTTC4,8.1,,29,,,
10/12/2016,TTTC,TTTC5,8.1,,29,,,
10/12/2016,TTTM,TTTM1,7.9,,29,,,
10/12/2016,TTTM,TTTM2,7.9,,29,,,
10/12/2016,TTTM,TTTM3,7.9,,29,,,
10/12/2016,TTTM,TTTM4,7.9,,29,,,
10/12/2016,TTTM,TTTM5,7.9,,29,,,
10/12/2016,TTTA,TTTA1,7.6,,29,,,
10/12/2016,TTTA,TTTA2,7.6,,29,,,
10/12/2016,TTTA,TTTA3,7.6,,29,,,
10/12/2016,TTTA,TTTA4,7.6,,29,,,
10/12/2016,TTTA,TTTA5,7.6,,29,,,
17/12/2016,TC,TC1,8.1,,25,,,
17/12/2016,TC,TC2,8.1,,25,,,
17/12/2016,TC,TC3,8.1,,25,,,
17/12/2016,TC,TC4,8.1,,25,,,
17/12/2016,TC,TC5,8.1,,25,,,
17/12/2016,TM,TM1,7.9,,25,,,
17/12/2016,TM,TM2,7.9,,25,,,
17/12/2016,TM,TM3,7.9,,25,,,
17/12/2016,TM,TM4,7.9,,25,,,
17/12/2016,TM,TM5,7.9,,25,,,
17/12/2016,TA,TA1,7.6,,25,,,
17/12/2016,TA,TA2,7.6,,25,,,
17/12/2016,TA,TA3,7.6,,25,,,
17/12/2016,TA,TA4,7.6,,25,,,
17/12/2016,TA,TA5,7.6,,25,,,
17/12/2016,TTC,TTC1,8.1,,27,,,
17/12/2016,TTC,TTC2,8.1,,27,,,
17/12/2016,TTC,TTC3,8.1,,27,,,
17/12/2016,TTC,TTC4,8.1,,27,,,
17/12/2016,TTC,TTC5,8.1,,27,,,
17/12/2016,TTM,TTM1,7.9,,27,,,
17/12/2016,TTM,TTM2,7.9,,27,,,
17/12/2016,TTM,TTM3,7.9,,27,,,
17/12/2016,TTM,TTM4,7.9,,27,,,
17/12/2016,TTM,TTM5,7.9,,27,,,
17/12/2016,TTA,TTA1,7.6,,27,,,
17/12/2016,TTA,TTA2,7.6,,27,,,
17/12/2016,TTA,TTA3,7.6,,27,,,
17/12/2016,TTA,TTA4,7.6,,27,,,
17/12/2016,TTA,TTA5,7.6,,27,,,
17/12/2016,TTTC,TTTC1,8.1,,29,,,
17/12/2016,TTTC,TTTC2,8.1,,29,,,
17/12/2016,TTTC,TTTC3,8.1,,29,,,
17/12/2016,TTTC,TTTC4,8.1,,29,,,
17/12/2016,TTTC,TTTC5,8.1,,29,,,
17/12/2016,TTTM,TTTM1,7.9,,29,,,
17/12/2016,TTTM,TTTM2,7.9,,29,,,
17/12/2016,TTTM,TTTM3,7.9,,29,,,
17/12/2016,TTTM,TTTM4,7.9,,29,,,
17/12/2016,TTTM,TTTM5,7.9,,29,,,
17/12/2016,TTTA,TTTA1,7.6,,29,,,
17/12/2016,TTTA,TTTA2,7.6,,29,,,
17/12/2016,TTTA,TTTA3,7.6,,29,,,
17/12/2016,TTTA,TTTA4,7.6,,29,,,
17/12/2016,TTTA,TTTA5,7.6,,29,,,
18/12/2016,TC,TC1,8.1,,25,,,
18/12/2016,TC,TC2,8.1,,25,,,
18/12/2016,TC,TC3,8.1,,25,,,
18/12/2016,TC,TC4,8.1,,25,,,
18/12/2016,TC,TC5,8.1,,25,,,
18/12/2016,TM,TM1,7.9,,25,,,
18/12/2016,TM,TM2,7.9,,25,,,
18/12/2016,TM,TM3,7.9,,25,,,
18/12/2016,TM,TM4,7.9,,25,,,
18/12/2016,TM,TM5,7.9,,25,,,
18/12/2016,TA,TA1,7.6,,25,,,
18/12/2016,TA,TA2,7.6,,25,,,
18/12/2016,TA,TA3,7.6,,25,,,
18/12/2016,TA,TA4,7.6,,25,,,
18/12/2016,TA,TA5,7.6,,25,,,
18/12/2016,TTC,TTC1,8.1,,27,,,
18/12/2016,TTC,TTC2,8.1,,27,,,
18/12/2016,TTC,TTC3,8.1,,27,,,
18/12/2016,TTC,TTC4,8.1,,27,,,
18/12/2016,TTC,TTC5,8.1,,27,,,
18/12/2016,TTM,TTM1,7.9,,27,,,
18/12/2016,TTM,TTM2,7.9,,27,,,
18/12/2016,TTM,TTM3,7.9,,27,,,
18/12/2016,TTM,TTM4,7.9,,27,,,
18/12/2016,TTM,TTM5,7.9,,27,,,
18/12/2016,TTA,TTA1,7.6,,27,,,
18/12/2016,TTA,TTA2,7.6,,27,,,
18/12/2016,TTA,TTA3,7.6,,27,,,
18/12/2016,TTA,TTA4,7.6,,27,,,
18/12/2016,TTA,TTA5,7.6,,27,,,
18/12/2016,TTTC,TTTC1,8.1,,29,,,
18/12/2016,TTTC,TTTC2,8.1,,29,,,
18/12/2016,TTTC,TTTC3,8.1,,29,,,
18/12/2016,TTTC,TTTC4,8.1,,29,,,
18/12/2016,TTTC,TTTC5,8.1,,29,,,
18/12/2016,TTTM,TTTM1,7.9,,29,,,
18/12/2016,TTTM,TTTM2,7.9,,29,,,
18/12/2016,TTTM,TTTM3,7.9,,29,,,
18/12/2016,TTTM,TTTM4,7.9,,29,,,
18/12/2016,TTTM,TTTM5,7.9,,29,,,
18/12/2016,TTTA,TTTA1,7.6,,29,,,
18/12/2016,TTTA,TTTA2,7.6,,29,,,
18/12/2016,TTTA,TTTA3,7.6,,29,,,
18/12/2016,TTTA,TTTA4,7.6,,29,,,
18/12/2016,TTTA,TTTA5,7.6,,29,,,
24/12/2016,TC,TC1,8.1,,25,,,
24/12/2016,TC,TC2,8.1,,25,,,
24/12/2016,TC,TC3,8.1,,25,,,
24/12/2016,TC,TC4,8.1,,25,,,
24/12/2016,TC,TC5,8.1,,25,,,
24/12/2016,TM,TM1,7.9,,25,,,
24/12/2016,TM,TM2,7.9,,25,,,
24/12/2016,TM,TM3,7.9,,25,,,
24/12/2016,TM,TM4,7.9,,25,,,
24/12/2016,TM,TM5,7.9,,25,,,
24/12/2016,TA,TA1,7.6,,25,,,
24/12/2016,TA,TA2,7.6,,25,,,
24/12/2016,TA,TA3,7.6,,25,,,
24/12/2016,TA,TA4,7.6,,25,,,
24/12/2016,TA,TA5,7.6,,25,,,
24/12/2016,TTC,TTC1,8.1,,27,,,
24/12/2016,TTC,TTC2,8.1,,27,,,
24/12/2016,TTC,TTC3,8.1,,27,,,
24/12/2016,TTC,TTC4,8.1,,27,,,
24/12/2016,TTC,TTC5,8.1,,27,,,
24/12/2016,TTM,TTM1,7.9,,27,,,
24/12/2016,TTM,TTM2,7.9,,27,,,
24/12/2016,TTM,TTM3,7.9,,27,,,
24/12/2016,TTM,TTM4,7.9,,27,,,
24/12/2016,TTM,TTM5,7.9,,27,,,
24/12/2016,TTA,TTA1,7.6,,27,,,
24/12/2016,TTA,TTA2,7.6,,27,,,
24/12/2016,TTA,TTA3,7.6,,27,,,
24/12/2016,TTA,TTA4,7.6,,27,,,
24/12/2016,TTA,TTA5,7.6,,27,,,
24/12/2016,TTTC,TTTC1,8.1,,29,,,
24/12/2016,TTTC,TTTC2,8.1,,29,,,
24/12/2016,TTTC,TTTC3,8.1,,29,,,
24/12/2016,TTTC,TTTC4,8.1,,29,,,
24/12/2016,TTTC,TTTC5,8.1,,29,,,
24/12/2016,TTTM,TTTM1,7.9,,29,,,
24/12/2016,TTTM,TTTM2,7.9,,29,,,
24/12/2016,TTTM,TTTM3,7.9,,29,,,
24/12/2016,TTTM,TTTM4,7.9,,29,,,
24/12/2016,TTTM,TTTM5,7.9,,29,,,
24/12/2016,TTTA,TTTA1,7.6,,29,,,
24/12/2016,TTTA,TTTA2,7.6,,29,,,
24/12/2016,TTTA,TTTA3,7.6,,29,,,
24/12/2016,TTTA,TTTA4,7.6,,29,,,
24/12/2016,TTTA,TTTA5,7.6,,29,,,
25/12/2016,TC,TC1,8.1,,25,,,
25/12/2016,TC,TC2,8.1,,25,,,
25/12/2016,TC,TC3,8.1,,25,,,
25/12/2016,TC,TC4,8.1,,25,,,
25/12/2016,TC,TC5,8.1,,25,,,
25/12/2016,TM,TM1,7.9,,25,,,
25/12/2016,TM,TM2,7.9,,25,,,
25/12/2016,TM,TM3,7.9,,25,,,
25/12/2016,TM,TM4,7.9,,25,,,
25/12/2016,TM,TM5,7.9,,25,,,
25/12/2016,TA,TA1,7.6,,25,,,
25/12/2016,TA,TA2,7.6,,25,,,
25/12/2016,TA,TA3,7.6,,25,,,
25/12/2016,TA,TA4,7.6,,25,,,
25/12/2016,TA,TA5,7.6,,25,,,
25/12/2016,TTC,TTC1,8.1,,27,,,
25/12/2016,TTC,TTC2,8.1,,27,,,
25/12/2016,TTC,TTC3,8.1,,27,,,
25/12/2016,TTC,TTC4,8.1,,27,,,
25/12/2016,TTC,TTC5,8.1,,27,,,
25/12/2016,TTM,TTM1,7.9,,27,,,
25/12/2016,TTM,TTM2,7.9,,27,,,
25/12/2016,TTM,TTM3,7.9,,27,,,
25/12/2016,TTM,TTM4,7.9,,27,,,
25/12/2016,TTM,TTM5,7.9,,27,,,
25/12/2016,TTA,TTA1,7.6,,27,,,
25/12/2016,TTA,TTA2,7.6,,27,,,
25/12/2016,TTA,TTA3,7.6,,27,,,
25/12/2016,TTA,TTA4,7.6,,27,,,
25/12/2016,TTA,TTA5,7.6,,27,,,
25/12/2016,TTTC,TTTC1,8.1,,29,,,
25/12/2016,TTTC,TTTC2,8.1,,29,,,
25/12/2016,TTTC,TTTC3,8.1,,29,,,
25/12/2016,TTTC,TTTC4,8.1,,29,,,
25/12/2016,TTTC,TTTC5,8.1,,29,,,
25/12/2016,TTTM,TTTM1,7.9,,29,,,
25/12/2016,TTTM,TTTM2,7.9,,29,,,
25/12/2016,TTTM,TTTM3,7.9,,29,,,
25/12/2016,TTTM,TTTM4,7.9,,29,,,
25/12/2016,TTTM,TTTM5,7.9,,29,,,
25/12/2016,TTTA,TTTA1,7.6,,29,,,
25/12/2016,TTTA,TTTA2,7.6,,29,,,
25/12/2016,TTTA,TTTA3,7.6,,29,,,
25/12/2016,TTTA,TTTA4,7.6,,29,,,
25/12/2016,TTTA,TTTA5,7.6,,29,,,
31/12/2016,TC,TC1,8.1,,25,,,
31/12/2016,TC,TC2,8.1,,25,,,
31/12/2016,TC,TC3,8.1,,25,,,
31/12/2016,TC,TC4,8.1,,25,,,
31/12/2016,TC,TC5,8.1,,25,,,
31/12/2016,TM,TM1,7.9,,25,,,
31/12/2016,TM,TM2,7.9,,25,,,
31/12/2016,TM,TM3,7.9,,25,,,
31/12/2016,TM,TM4,7.9,,25,,,
31/12/2016,TM,TM5,7.9,,25,,,
31/12/2016,TA,TA1,7.6,,25,,,
31/12/2016,TA,TA2,7.6,,25,,,
31/12/2016,TA,TA3,7.6,,25,,,
31/12/2016,TA,TA4,7.6,,25,,,
31/12/2016,TA,TA5,7.6,,25,,,
31/12/2016,TTC,TTC1,8.1,,27,,,
31/12/2016,TTC,TTC2,8.1,,27,,,
31/12/2016,TTC,TTC3,8.1,,27,,,
31/12/2016,TTC,TTC4,8.1,,27,,,
31/12/2016,TTC,TTC5,8.1,,27,,,
31/12/2016,TTM,TTM1,7.9,,27,,,
31/12/2016,TTM,TTM2,7.9,,27,,,
31/12/2016,TTM,TTM3,7.9,,27,,,
31/12/2016,TTM,TTM4,7.9,,27,,,
31/12/2016,TTM,TTM5,7.9,,27,,,
31/12/2016,TTA,TTA1,7.6,,27,,,
31/12/2016,TTA,TTA2,7.6,,27,,,
31/12/2016,TTA,TTA3,7.6,,27,,,
31/12/2016,TTA,TTA4,7.6,,27,,,
31/12/2016,TTA,TTA5,7.6,,27,,,
31/12/2016,TTTC,TTTC1,8.1,,29,,,
31/12/2016,TTTC,TTTC2,8.1,,29,,,
31/12/2016,TTTC,TTTC3,8.1,,29,,,
31/12/2016,TTTC,TTTC4,8.1,,29,,,
31/12/2016,TTTC,TTTC5,8.1,,29,,,
31/12/2016,TTTM,TTTM1,7.9,,29,,,
31/12/2016,TTTM,TTTM2,7.9,,29,,,
31/12/2016,TTTM,TTTM3,7.9,,29,,,
31/12/2016,TTTM,TTTM4,7.9,,29,,,
31/12/2016,TTTM,TTTM5,7.9,,29,,,
31/12/2016,TTTA,TTTA1,7.6,,29,,,
31/12/2016,TTTA,TTTA2,7.6,,29,,,
31/12/2016,TTTA,TTTA3,7.6,,29,,,
31/12/2016,TTTA,TTTA4,7.6,,29,,,
31/12/2016,TTTA,TTTA5,7.6,,29,,,
07/01/2017,TC,TC1,8.1,,25,,,
07/01/2017,TC,TC2,8.1,,25,,,
07/01/2017,TC,TC3,8.1,,25,,,
07/01/2017,TC,TC4,8.1,,25,,,
07/01/2017,TC,TC5,8.1,,25,,,
07/01/2017,TM,TM1,7.9,,25,,,
07/01/2017,TM,TM2,7.9,,25,,,
07/01/2017,TM,TM3,7.9,,25,,,
07/01/2017,TM,TM4,7.9,,25,,,
07/01/2017,TM,TM5,7.9,,25,,,
07/01/2017,TA,TA1,7.6,,25,,,
07/01/2017,TA,TA2,7.6,,25,,,
07/01/2017,TA,TA3,7.6,,25,,,
07/01/2017,TA,TA4,7.6,,25,,,
07/01/2017,TA,TA5,7.6,,25,,,
07/01/2017,TTC,TTC1,8.1,,27,,,
07/01/2017,TTC,TTC2,8.1,,27,,,
07/01/2017,TTC,TTC3,8.1,,27,,,
07/01/2017,TTC,TTC4,8.1,,27,,,
07/01/2017,TTC,TTC5,8.1,,27,,,
07/01/2017,TTM,TTM1,7.9,,27,,,
07/01/2017,TTM,TTM2,7.9,,27,,,
07/01/2017,TTM,TTM3,7.9,,27,,,
07/01/2017,TTM,TTM4,7.9,,27,,,
07/01/2017,TTM,TTM5,7.9,,27,,,
07/01/2017,TTA,TTA1,7.6,,27,,,
07/01/2017,TTA,TTA2,7.6,,27,,,
07/01/2017,TTA,TTA3,7.6,,27,,,
07/01/2017,TTA,TTA4,7.6,,27,,,
07/01/2017,TTA,TTA5,7.6,,27,,,
07/01/2017,TTTC,TTTC1,8.1,,29,,,
07/01/2017,TTTC,TTTC2,8.1,,29,,,
07/01/2017,TTTC,TTTC3,8.1,,29,,,
07/01/2017,TTTC,TTTC4,8.1,,29,,,
07/01/2017,TTTC,TTTC5,8.1,,29,,,
07/01/2017,TTTM,TTTM1,7.9,,29,,,
07/01/2017,TTTM,TTTM2,7.9,,29,,,
07/01/2017,TTTM,TTTM3,7.9,,29,,,
07/01/2017,TTTM,TTTM4,7.9,,29,,,
07/01/2017,TTTM,TTTM5,7.9,,29,,,
07/01/2017,TTTA,TTTA1,7.6,,29,,,
